instrument_id,isin,name,asset_type,ticker,currency,market,country,sector,industry,manual_source,notes
sigi.us,,SIGI.US,stock,SIGI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sigip.us,,SIGIP.US,stock,SIGIP,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
silc.us,,SILC.US,stock,SILC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
silo.us,,SILO.US,stock,SILO,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sima.us,,SIMA.US,stock,SIMA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
simau.us,,SIMAU.US,stock,SIMAU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
simaw.us,,SIMAW.US,stock,SIMAW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
simo.us,,SIMO.US,stock,SIMO,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sint.us,,SINT.US,stock,SINT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sion.us,,SION.US,stock,SION,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
siri.us,,SIRI.US,stock,SIRI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sitm.us,,SITM.US,stock,SITM,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sj.us,,SJ.US,stock,SJ,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
skaiu.us,,SKAIU.US,stock,SKAIU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
skbl.us,,SKBL.US,stock,SKBL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
skin.us,,SKIN.US,stock,SKIN,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
skk.us,,SKK.US,stock,SKK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
skwd.us,,SKWD.US,stock,SKWD,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
skye.us,,SKYE.US,stock,SKYE,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
skyq.us,,SKYQ.US,stock,SKYQ,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
skyt.us,,SKYT.US,stock,SKYT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
skyw.us,,SKYW.US,stock,SKYW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
skyx.us,,SKYX.US,stock,SKYX,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slab.us,,SLAB.US,stock,SLAB,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sldb.us,,SLDB.US,stock,SLDB,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slde.us,,SLDE.US,stock,SLDE,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sldp.us,,SLDP.US,stock,SLDP,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sldpw.us,,SLDPW.US,stock,SLDPW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sle.us,,SLE.US,stock,SLE,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slgb.us,,SLGB.US,stock,SLGB,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slgl.us,,SLGL.US,stock,SLGL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slm.us,,SLM.US,stock,SLM,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slmbp.us,,SLMBP.US,stock,SLMBP,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slmt.us,,SLMT.US,stock,SLMT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sln.us,,SLN.US,stock,SLN,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slng.us,,SLNG.US,stock,SLNG,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slnh.us,,SLNH.US,stock,SLNH,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slnhp.us,,SLNHP.US,stock,SLNHP,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slno.us,,SLNO.US,stock,SLNO,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slp.us,,SLP.US,stock,SLP,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slrc.us,,SLRC.US,stock,SLRC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sls.us,,SLS.US,stock,SLS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slsn.us,,SLSN.US,stock,SLSN,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slxn.us,,SLXN.US,stock,SLXN,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
slxnw.us,,SLXNW.US,stock,SLXNW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smbc.us,,SMBC.US,stock,SMBC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smci.us,,SMCI.US,stock,SMCI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smid.us,,SMID.US,stock,SMID,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smmt.us,,SMMT.US,stock,SMMT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smom.us,,SMOM.US,stock,SMOM,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smpl.us,,SMPL.US,stock,SMPL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smsi.us,,SMSI.US,stock,SMSI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smtc.us,,SMTC.US,stock,SMTC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smti.us,,SMTI.US,stock,SMTI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smtk.us,,SMTK.US,stock,SMTK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smx.us,,SMX.US,stock,SMX,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smxt.us,,SMXT.US,stock,SMXT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smxww.us,,SMXWW.US,stock,SMXWW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
smyy.us,,SMYY.US,stock,SMYY,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snag.us,,SNAG.US,stock,SNAG,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snal.us,,SNAL.US,stock,SNAL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snbr.us,,SNBR.US,stock,SNBR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sncr.us,,SNCR.US,stock,SNCR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sncy.us,,SNCY.US,stock,SNCY,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snd.us,,SND.US,stock,SND,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sndk.us,,SNDK.US,stock,SNDK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sndl.us,,SNDL.US,stock,SNDL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sndx.us,,SNDX.US,stock,SNDX,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snes.us,,SNES.US,stock,SNES,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snex.us,,SNEX.US,stock,SNEX,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snfca.us,,SNFCA.US,stock,SNFCA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sngx.us,,SNGX.US,stock,SNGX,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snoa.us,,SNOA.US,stock,SNOA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snps.us,,SNPS.US,stock,SNPS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snse.us,,SNSE.US,stock,SNSE,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snt.us,,SNT.US,stock,SNT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sntg.us,,SNTG.US,stock,SNTG,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snti.us,,SNTI.US,stock,SNTI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snwv.us,,SNWV.US,stock,SNWV,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sny.us,,SNY.US,stock,SNY,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
snyr.us,,SNYR.US,stock,SNYR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sobr.us,,SOBR.US,stock,SOBR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
soca.us,,SOCA.US,stock,SOCA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
socau.us,,SOCAU.US,stock,SOCAU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
socaw.us,,SOCAW.US,stock,SOCAW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sofa.us,,SOFA.US,stock,SOFA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sofi.us,,SOFI.US,stock,SOFI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sogp.us,,SOGP.US,stock,SOGP,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sohob.us,,SOHOB.US,stock,SOHOB,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sohon.us,,SOHON.US,stock,SOHON,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sohoo.us,,SOHOO.US,stock,SOHOO,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sohu.us,,SOHU.US,stock,SOHU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
solc.us,,SOLC.US,stock,SOLC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sols.us,,SOLS.US,stock,SOLS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sonm.us,,SONM.US,stock,SONM,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sono.us,,SONO.US,stock,SONO,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sopa.us,,SOPA.US,stock,SOPA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
soph.us,,SOPH.US,stock,SOPH,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sora.us,,SORA.US,stock,SORA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sorn.us,,SORN.US,stock,SORN,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sornu.us,,SORNU.US,stock,SORNU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sornw.us,,SORNW.US,stock,SORNW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sotk.us,,SOTK.US,stock,SOTK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
soun.us,,SOUN.US,stock,SOUN,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sounw.us,,SOUNW.US,stock,SOUNW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sowg.us,,SOWG.US,stock,SOWG,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spai.us,,SPAI.US,stock,SPAI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spcb.us,,SPCB.US,stock,SPCB,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spct.us,,SPCT.US,stock,SPCT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
speg.us,,SPEG.US,stock,SPEG,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spegr.us,,SPEGR.US,stock,SPEGR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spegu.us,,SPEGU.US,stock,SPEGU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spfi.us,,SPFI.US,stock,SPFI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sphl.us,,SPHL.US,stock,SPHL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spit.us,,SPIT.US,stock,SPIT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spkl.us,,SPKL.US,stock,SPKL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spklu.us,,SPKLU.US,stock,SPKLU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spklw.us,,SPKLW.US,stock,SPKLW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spog.us,,SPOG.US,stock,SPOG,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spok.us,,SPOK.US,stock,SPOK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sppl.us,,SPPL.US,stock,SPPL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sprb.us,,SPRB.US,stock,SPRB,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sprc.us,,SPRC.US,stock,SPRC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spro.us,,SPRO.US,stock,SPRO,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spry.us,,SPRY.US,stock,SPRY,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spsc.us,,SPSC.US,stock,SPSC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spt.us,,SPT.US,stock,SPT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spwh.us,,SPWH.US,stock,SPWH,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spwr.us,,SPWR.US,stock,SPWR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
spwrw.us,,SPWRW.US,stock,SPWRW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sqft.us,,SQFT.US,stock,SQFT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sqftp.us,,SQFTP.US,stock,SQFTP,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sqftw.us,,SQFTW.US,stock,SQFTW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sqs.us,,SQS.US,stock,SQS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
srad.us,,SRAD.US,stock,SRAD,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
srbk.us,,SRBK.US,stock,SRBK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
srce.us,,SRCE.US,stock,SRCE,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
srpt.us,,SRPT.US,stock,SRPT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
srrk.us,,SRRK.US,stock,SRRK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
srta.us,,SRTA.US,stock,SRTA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
srtaw.us,,SRTAW.US,stock,SRTAW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
srts.us,,SRTS.US,stock,SRTS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
srzn.us,,SRZN.US,stock,SRZN,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
srznw.us,,SRZNW.US,stock,SRZNW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssac.us,,SSAC.US,stock,SSAC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssacr.us,,SSACR.US,stock,SSACR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssacu.us,,SSACU.US,stock,SSACU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssacw.us,,SSACW.US,stock,SSACW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssbi.us,,SSBI.US,stock,SSBI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssea.us,,SSEA.US,stock,SSEA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssear.us,,SSEAR.US,stock,SSEAR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sseau.us,,SSEAU.US,stock,SSEAU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssii.us,,SSII.US,stock,SSII,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssm.us,,SSM.US,stock,SSM,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssnc.us,,SSNC.US,stock,SSNC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssp.us,,SSP.US,stock,SSP,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssrm.us,,SSRM.US,stock,SSRM,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sss.us,,SSS.US,stock,SSS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssss.us,,SSSS.US,stock,SSSS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssssl.us,,SSSSL.US,stock,SSSSL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssti.us,,SSTI.US,stock,SSTI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
ssys.us,,SSYS.US,stock,SSYS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
staa.us,,STAA.US,stock,STAA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stai.us,,STAI.US,stock,STAI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stak.us,,STAK.US,stock,STAK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stba.us,,STBA.US,stock,STBA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
step.us,,STEP.US,stock,STEP,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stex.us,,STEX.US,stock,STEX,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stfs.us,,STFS.US,stock,STFS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stgw.us,,STGW.US,stock,STGW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stho.us,,STHO.US,stock,STHO,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sti.us,,STI.US,stock,STI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stim.us,,STIM.US,stock,STIM,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stke.us,,STKE.US,stock,STKE,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stkh.us,,STKH.US,stock,STKH,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stkl.us,,STKL.US,stock,STKL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stks.us,,STKS.US,stock,STKS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stld.us,,STLD.US,stock,STLD,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stne.us,,STNE.US,stock,STNE,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stok.us,,STOK.US,stock,STOK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stra.us,,STRA.US,stock,STRA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
strc.us,,STRC.US,stock,STRC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
strd.us,,STRD.US,stock,STRD,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
strf.us,,STRF.US,stock,STRF,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
strk.us,,STRK.US,stock,STRK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
strl.us,,STRL.US,stock,STRL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stro.us,,STRO.US,stock,STRO,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
strr.us,,STRR.US,stock,STRR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
strrp.us,,STRRP.US,stock,STRRP,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
strs.us,,STRS.US,stock,STRS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
strt.us,,STRT.US,stock,STRT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
strz.us,,STRZ.US,stock,STRZ,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stss.us,,STSS.US,stock,STSS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stssw.us,,STSSW.US,stock,STSSW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sttk.us,,STTK.US,stock,STTK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
stx.us,,STX.US,stock,STX,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sugp.us,,SUGP.US,stock,SUGP,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
suig.us,,SUIG.US,stock,SUIG,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
suis.us,,SUIS.US,stock,SUIS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sumau.us,,SUMAU.US,stock,SUMAU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sune.us,,SUNE.US,stock,SUNE,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
suns.us,,SUNS.US,stock,SUNS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
supn.us,,SUPN.US,stock,SUPN,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
supx.us,,SUPX.US,stock,SUPX,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
surg.us,,SURG.US,stock,SURG,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
suun.us,,SUUN.US,stock,SUUN,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svac.us,,SVAC.US,stock,SVAC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svacu.us,,SVACU.US,stock,SVACU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svacw.us,,SVACW.US,stock,SVACW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svaq.us,,SVAQ.US,stock,SVAQ,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svaqu.us,,SVAQU.US,stock,SVAQU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svaqw.us,,SVAQW.US,stock,SVAQW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svc.us,,SVC.US,stock,SVC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svcc.us,,SVCC.US,stock,SVCC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svccu.us,,SVCCU.US,stock,SVCCU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svccw.us,,SVCCW.US,stock,SVCCW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svco.us,,SVCO.US,stock,SVCO,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sviv.us,,SVIV.US,stock,SVIV,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svivu.us,,SVIVU.US,stock,SVIVU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svivw.us,,SVIVW.US,stock,SVIVW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svra.us,,SVRA.US,stock,SVRA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svre.us,,SVRE.US,stock,SVRE,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
svrn.us,,SVRN.US,stock,SVRN,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
swag.us,,SWAG.US,stock,SWAG,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
swbi.us,,SWBI.US,stock,SWBI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
swim.us,,SWIM.US,stock,SWIM,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
swkh.us,,SWKH.US,stock,SWKH,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
swkhl.us,,SWKHL.US,stock,SWKHL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
swks.us,,SWKS.US,stock,SWKS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
swmr.us,,SWMR.US,stock,SWMR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
swvl.us,,SWVL.US,stock,SWVL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
swvlw.us,,SWVLW.US,stock,SWVLW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sxtc.us,,SXTC.US,stock,SXTC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sxtp.us,,SXTP.US,stock,SXTP,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sxtpw.us,,SXTPW.US,stock,SXTPW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sy.us,,SY.US,stock,SY,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sybt.us,,SYBT.US,stock,SYBT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sym.us,,SYM.US,stock,SYM,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
syna.us,,SYNA.US,stock,SYNA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
sypr.us,,SYPR.US,stock,SYPR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
syre.us,,SYRE.US,stock,SYRE,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
syz.us,,SYZ.US,stock,SYZ,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
szzl.us,,SZZL.US,stock,SZZL,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
szzlr.us,,SZZLR.US,stock,SZZLR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
szzlu.us,,SZZLU.US,stock,SZZLU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tach.us,,TACH.US,stock,TACH,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tachu.us,,TACHU.US,stock,TACHU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tachw.us,,TACHW.US,stock,TACHW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
taco.us,,TACO.US,stock,TACO,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tacou.us,,TACOU.US,stock,TACOU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tacow.us,,TACOW.US,stock,TACOW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tact.us,,TACT.US,stock,TACT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
talk.us,,TALK.US,stock,TALK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
talkw.us,,TALKW.US,stock,TALKW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tanh.us,,TANH.US,stock,TANH,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
taop.us,,TAOP.US,stock,TAOP,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
taox.us,,TAOX.US,stock,TAOX,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tara.us,,TARA.US,stock,TARA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tars.us,,TARS.US,stock,TARS,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
task.us,,TASK.US,stock,TASK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tatt.us,,TATT.US,stock,TATT,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tavi.us,,TAVI.US,stock,TAVI,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tavir.us,,TAVIR.US,stock,TAVIR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
taviu.us,,TAVIU.US,stock,TAVIU,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tayd.us,,TAYD.US,stock,TAYD,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tbbk.us,,TBBK.US,stock,TBBK,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tbch.us,,TBCH.US,stock,TBCH,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tbh.us,,TBH.US,stock,TBH,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tbhc.us,,TBHC.US,stock,TBHC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tbla.us,,TBLA.US,stock,TBLA,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tblaw.us,,TBLAW.US,stock,TBLAW,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tbld.us,,TBLD.US,stock,TBLD,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tbmc.us,,TBMC.US,stock,TBMC,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tbmcr.us,,TBMCR.US,stock,TBMCR,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tbph.us,,TBPH.US,stock,TBPH,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
tbrg.us,,TBRG.US,stock,TBRG,USD,NASDAQ,US,,,stooq:us,Stooq bulk data
